STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DPNP,DPNT,TPCP,MMXT,MMNT,MNTM
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200301,-2.96,4.5,0.60,57.5,43.7,50.6
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200302,-1.67,0.1,1.62,62.5,39.8,51.2
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200303,-1.02,2.2,1.97,70.1,43.6,56.9
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200304,2.03,-1.8,3.19,69.0,46.4,57.7
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200305,-0.03,1.3,0.58,81.3,51.6,66.5
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200306,-0.13,2.1,0.00,88.6,56.8,72.7
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200307,-0.06,4.9,0.00,95.8,61.6,78.7
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200308,0.26,1.9,0.34,90.5,59.3,74.9
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200309,-0.34,3.3,0.00,89.8,57.4,73.6
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200310,-1.00,3.7,0.05,82.9,50.9,66.9
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200311,0.00,-0.5,2.35,62.2,41.6,51.9
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200312,3.22,3.8,5.82,56.4,42.2,49.3
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200401,-1.13,1.3,2.43,54.1,40.7,47.4
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200402,0.67,-0.2,3.96,60.6,41.2,50.9
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200403,-1.87,6.7,1.12,75.7,47.1,61.4
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200404,-1.03,3.4,0.13,78.0,47.8,62.9
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200405,-0.41,2.5,0.20,83.2,52.2,67.7
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200406,-0.13,1.9,0.00,88.4,56.6,72.5
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200407,-0.06,0.6,0.00,91.0,57.8,74.4
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200408,-0.08,1.8,0.00,91.2,58.4,74.8
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200409,0.10,2.1,0.44,89.1,55.7,72.4
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200410,2.52,-0.6,3.57,75.3,49.8,62.6
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200411,0.72,-0.4,3.07,60.9,43.0,52.0
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200412,1.14,1.8,3.74,54.9,39.7,47.3
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200501,0.87,0.4,4.43,52.6,40.4,46.5
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200502,-0.68,2.3,2.61,62.8,43.9,53.4
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200503,-0.01,3.1,2.98,69.1,46.4,57.8
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200504,0.93,-0.2,2.09,72.5,46.1,59.3
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200505,0.28,1.1,0.89,79.8,52.8,66.3
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200506,0.41,-1.4,0.54,84.2,54.2,69.2
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200507,-0.06,4.4,0.00,95.6,60.7,78.2
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200508,-0.08,2.8,0.00,93.7,57.8,75.8
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200509,-0.34,-1.5,0.00,85.0,52.6,68.8
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200510,-1.00,0.8,0.05,78.6,49.4,64.0
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200511,-1.97,2.5,0.38,67.9,41.8,54.9
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,200512,6.08,4.1,8.68,57.9,41.2,49.6
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200301,2.17,-9999,7.67,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200302,-2.10,-9999,2.27,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200303,0.18,-9999,4.43,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200304,-9999,-9999,4.19,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200305,-0.38,-9999,1.39,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200306,-0.57,-9999,0.00,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200307,-0.22,-9999,0.00,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200308,-0.05,-9999,0.24,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200309,-1.12,-9999,0.04,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200310,-1.74,-9999,0.00,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200311,1.67,-9999,5.18,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200401,-2.21,-9999,3.29,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200402,4.48,-9999,8.85,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200403,-2.49,-9999,1.76,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200404,-0.43,-9999,1.67,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200405,-0.84,-9999,0.93,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200406,-0.57,-9999,0.00,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200407,-0.22,-9999,0.00,-9999,-9999,-9999
COOP:041907,COLEMAN FISHERIES CA US,128,40.4,-122.14333,200408,-0.29,-9999,0.00,-9999,-9999,-9999
