STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DPNP,DPNT,TPCP,MMXT,MMNT,MNTM
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201511,1.06,-3.3,2.38,60.5,41.0,50.8
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201501,-9999,-9999,0.50,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201502,-9999,-9999,0.11,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201503,-9999,-9999,0.76,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201504,-9999,-9999,0.56,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201505,-9999,-9999,0.15,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201506,-9999,-9999,0.00,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201507,-9999,-9999,1.07,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201508,-9999,-9999,0.00,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201509,-9999,-9999,0.16,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201510,-9999,-9999,1.06,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201511,-9999,-9999,0.05,-9999,-9999,-9999
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201501,-0.54,1.1,0.96,60.9,31.1,46.0
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201502,-1.38,4.8,0.40,70.4,35.8,53.1
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201503,-1.10,4.7,0.04,75.4,40.3,57.9
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201504,-0.34,0.3,0.01,74.4,44.4,59.4
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201505,0.19,-4.5,0.28,76.5,50.7,63.6
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201506,-0.01,4.4,0.04,95.5,65.5,80.5
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201507,2.25,-2.9,2.34,92.9,65.8,79.4
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201508,-0.10,2.2,0.00,99.4,66.9,83.1
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201509,0.49,3.3,0.64,92.8,61.2,77.0
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201510,0.26,4.6,0.70,82.0,52.4,67.2
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201511,-0.32,-4.2,0.22,63.4,31.0,47.2
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201501,-3.44,8.2,0.04,69.7,35.5,52.6
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201502,-1.99,8.3,1.39,70.8,38.2,54.5
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201503,-2.68,9.1,0.43,77.2,39.3,58.2
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201504,0.05,5.3,1.24,75.8,39.7,57.7
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201505,-0.02,1.3,0.50,77.9,41.7,59.8
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201506,-9999,6.9,0.00,94.5,48.1,71.3
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201507,-9999,2.4,0.00,93.4,51.0,72.2
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201508,-0.02,1.4,0.02,95.1,47.3,71.2
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201509,-0.21,6.0,0.02,93.0,51.1,72.0
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201510,-0.61,7.7,0.25,86.0,47.0,66.5
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201511,1.19,1.5,2.73,67.9,35.1,51.5
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201501,-9999,-9999,0.90,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201502,-9999,-9999,1.35,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201503,-9999,-9999,0.56,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201504,-9999,-9999,0.35,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201505,-9999,-9999,1.79,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201506,-9999,-9999,0.06,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201507,-9999,-9999,0.92,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201508,-9999,-9999,0.00,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201509,-9999,-9999,2.38,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201510,-9999,-9999,0.53,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201511,-9999,-9999,0.19,-9999,-9999,-9999
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201501,-2.12,4.7,0.35,67.3,49.2,58.2
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201502,-1.64,7.6,0.94,72.8,51.1,62.0
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201503,-1.01,7.7,0.76,77.2,52.9,65.0
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201504,-0.53,1.4,0.26,74.8,50.5,62.6
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201505,1.20,-4.5,1.56,72.8,52.5,62.6
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201506,0.13,4.3,0.19,90.9,63.2,77.1
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201507,1.22,-3.7,1.42,87.6,62.8,75.2
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201508,-0.24,1.5,0.00,94.2,66.9,80.6
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201509,0.23,2.8,0.60,89.9,66.3,78.1
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201510,0.01,4.9,0.57,82.7,61.4,72.1
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201511,-0.56,0.5,0.27,69.3,48.3,58.8
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201501,-9999,-9999,0.00,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201502,-9999,-9999,3.50,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201503,-9999,-9999,0.64,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201504,-9999,-9999,3.10,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201505,-9999,-9999,0.04,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201506,-9999,-9999,0.02,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201507,-9999,-9999,0.04,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201508,-9999,-9999,0.00,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201509,-9999,-9999,0.17,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201510,-9999,-9999,0.40,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201511,-9999,-9999,3.85,-9999,-9999,-9999
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201501,-9999,3.9,0.00,61.6,42.4,52.0
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201502,-5.68,5.7,3.44,66.9,47.5,57.2
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201503,-6.16,5.3,0.40,72.4,46.8,59.6
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201504,-0.30,1.5,2.19,71.1,46.3,58.7
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201505,-1.47,-1.7,0.01,69.6,49.5,59.6
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201506,-0.11,2.0,0.14,82.8,52.1,67.5
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201507,0.08,2.5,0.08,84.0,56.8,70.4
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201508,-0.06,3.0,0.00,84.5,57.0,70.7
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201509,0.27,3.3,0.53,85.7,54.2,70.0
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201510,-2.25,5.5,0.01,80.7,54.0,67.4
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201511,-5.04,-0.6,1.42,62.9,43.5,53.2
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201501,-9999,-9999,1.12,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201502,-9999,-9999,0.05,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201503,-9999,-9999,0.60,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201504,-9999,-9999,0.55,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201505,-9999,-9999,1.13,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201506,-9999,-9999,0.13,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201507,-9999,-9999,3.28,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201508,-9999,-9999,0.00,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201509,-9999,-9999,0.00,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201510,-9999,-9999,0.00,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201511,-9999,-9999,0.56,-9999,-9999,-9999
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201501,-4.01,2.7,0.00,63.6,40.3,51.9
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201502,-3.95,5.0,0.01,67.9,46.4,57.1
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201503,-3.08,5.2,0.05,72.7,47.2,60.0
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201504,-1.14,1.1,0.01,70.3,47.2,58.8
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201505,-0.43,-1.7,0.04,68.6,51.6,60.1
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201506,0.00,1.6,0.10,80.2,55.8,68.0
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201507,0.00,1.5,0.00,81.5,59.6,70.6
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201508,-0.05,2.7,0.00,83.2,59.5,71.3
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201509,-0.15,2.5,0.01,82.9,55.9,69.4
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201510,-1.04,4.7,0.02,79.0,54.5,66.8
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201511,-0.33,-2.0,2.04,63.3,41.5,52.4
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201501,-7.76,9.7,0.00,65.3,40.7,53.0
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201502,-2.00,9.1,6.16,66.6,42.0,54.3
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201503,-6.63,9.9,0.43,71.6,44.2,57.9
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201504,-0.50,6.1,2.91,72.3,44.0,58.2
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201505,-1.73,2.8,0.26,76.5,48.9,62.7
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201506,0.52,6.7,1.12,89.1,59.4,74.3
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201507,-0.01,3.1,0.01,92.5,63.0,77.7
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201508,-0.13,5.5,0.00,95.0,62.5,78.7
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201509,-0.69,7.1,0.10,89.6,61.5,75.5
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201510,-1.88,10.0,0.67,83.6,54.4,69.0
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201511,-1.35,1.4,4.72,61.6,37.7,49.6
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201501,-1.55,-9999,0.15,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201502,-0.01,-9999,1.58,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201503,-1.32,-9999,0.44,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201504,-0.39,-9999,1.05,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201505,0.78,-9999,2.38,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201506,-0.70,-9999,0.27,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201507,1.60,-9999,1.86,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201508,-9999,-9999,0.00,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201509,-0.16,-9999,0.41,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201510,-0.35,-9999,0.79,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201511,-0.32,-9999,1.69,-9999,-9999,-9999
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201501,-0.96,6.1,0.09,62.6,26.5,44.6
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201502,-0.68,8.1,0.17,69.7,31.0,50.3
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201503,-0.52,6.7,0.01,74.8,35.3,55.0
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201504,-0.25,2.0,0.01,75.5,37.5,56.5
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201505,1.20,-1.1,1.39,79.0,45.4,62.2
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201506,0.20,4.4,0.39,96.5,55.2,75.9
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201507,0.30,-0.9,0.47,94.4,58.3,76.4
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201508,-0.11,2.7,0.02,98.7,56.7,77.7
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201509,-0.18,3.4,0.01,91.6,50.4,71.0
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201510,0.45,4.4,0.75,77.3,45.0,61.2
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201511,-9999,-2.6,0.00,60.3,24.8,42.6
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201501,-1.55,6.0,0.11,46.3,10.9,28.6
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201502,-1.25,10.5,0.31,50.2,19.0,34.6
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201503,-1.28,4.4,0.21,52.2,13.1,32.7
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201504,-0.78,-0.2,0.15,51.6,16.9,34.2
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201505,5.36,-0.9,6.06,55.9,27.3,41.6
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201506,0.00,5.6,0.76,74.0,37.2,55.6
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201507,0.40,-0.4,1.12,73.3,37.8,55.5
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201508,0.16,2.2,0.61,77.7,35.5,56.6
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201509,-0.36,3.2,0.10,73.3,29.5,51.4
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201510,-0.23,3.0,0.30,60.2,24.5,42.4
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201511,0.94,-4.7,2.02,42.0,8.6,25.3
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201501,-4.38,3.3,0.00,65.9,39.1,52.5
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201502,-1.33,5.4,2.80,70.7,45.4,58.0
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201503,-2.95,4.3,0.05,76.4,44.0,60.2
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201504,-0.56,-0.9,0.68,72.0,44.4,58.2
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201506,-0.11,-1.4,0.00,82.2,51.3,66.7
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201507,-0.01,-0.7,0.00,87.1,54.0,70.6
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201510,-0.52,3.3,0.40,82.9,51.1,67.0
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201511,-0.56,-2.8,1.72,65.4,38.8,52.1
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.2329,-119.5097,201502,-3.30,6.3,2.82,65.5,37.0,51.2
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.2329,-119.5097,201503,-4.84,4.7,0.53,69.4,38.0,53.7
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.2329,-119.5097,201504,-0.59,-0.3,1.77,69.7,36.9,53.3
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.2329,-119.5097,201505,-1.42,-2.9,0.04,73.7,43.5,58.6
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.2329,-119.5097,201506,-0.32,3.8,0.12,91.4,54.9,73.2
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.2329,-119.5097,201507,0.87,-2.3,0.99,91.1,57.4,74.2
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.2329,-119.5097,201508,-0.06,-1.2,0.00,92.7,57.1,74.9
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.2329,-119.5097,201509,-0.09,1.1,0.37,88.9,53.9,71.4
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.2329,-119.5097,201511,0.27,-4.2,3.82,59.8,31.9,45.8
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201501,-10.43,5.3,0.05,56.4,39.4,47.9
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201502,-2.90,7.2,7.67,61.1,41.3,51.2
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201503,-8.30,7.2,1.07,65.9,42.8,54.4
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201504,-1.66,2.5,3.19,65.9,41.4,53.7
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201505,-2.48,0.6,0.27,69.9,48.5,59.2
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201506,-0.49,6.1,0.28,85.8,58.9,72.3
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201507,0.23,1.2,0.25,86.5,61.7,74.1
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201508,-0.20,2.1,0.01,87.9,60.6,74.3
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201509,-0.81,2.8,0.11,83.6,57.1,70.4
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201510,-2.09,4.7,0.99,74.1,52.5,63.3
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201511,-2.23,-2.7,5.09,52.9,36.7,44.8
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201501,-9999,-9999,1.17,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201502,-9999,-9999,0.68,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201503,-9999,-9999,0.36,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201504,-9999,-9999,0.12,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201505,-9999,-9999,0.12,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201506,-9999,-9999,0.02,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201507,-9999,-9999,0.82,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201508,-9999,-9999,0.00,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201509,-9999,-9999,0.80,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201510,-9999,-9999,0.83,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201511,-9999,-9999,0.05,-9999,-9999,-9999
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201501,-9999,8.6,0.13,50.7,21.4,36.1
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201502,-9999,11.4,2.57,52.9,25.7,39.3
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201503,-9999,8.1,0.28,55.1,25.8,40.5
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201504,-9999,2.1,0.87,53.2,26.9,40.1
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201505,-9999,-1.7,1.55,56.7,33.4,45.0
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201506,-9999,6.1,0.40,74.3,47.2,60.8
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201507,-9999,-1.4,1.93,73.5,46.6,60.1
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201508,-9999,3.2,0.11,78.3,49.6,64.0
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201509,-9999,4.4,0.61,72.1,43.7,57.9
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201510,-9999,3.6,1.75,60.7,34.6,47.6
COOP:045280,MAMMOTH LAKES RANGER STATION CA US,2378.7,37.6478,-118.9617,201511,-9999,-3.9,3.27,43.6,17.3,30.5
COOP:046370,OCCIDENTAL CA US,263.7,38.3858,-122.9661,201501,-10.80,-9999,0.31,-9999,-9999,-9999
