STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DPNP,DPNT,TPCP,MMXT,MMNT,MNTM
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201410,-1.70,2.3,0.38,78.2,54.3,66.2
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201411,-0.72,2.3,3.67,64.6,45.6,55.1
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201412,6.01,4.0,12.74,57.3,42.8,50.1
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201402,-0.01,1.5,2.27,62.2,44.8,53.5
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201403,-0.18,2.2,1.75,69.1,48.3,58.7
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201404,0.16,1.8,1.03,74.7,50.6,62.7
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201405,-0.52,1.7,0.00,82.6,56.8,69.7
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201406,-0.06,1.4,0.00,89.9,60.6,75.3
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201407,0.00,1.3,0.00,93.7,65.6,79.7
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201408,-0.01,0.0,0.00,91.3,63.0,77.1
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201409,-0.13,1.1,0.12,87.8,61.1,74.4
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201410,0.03,2.9,0.71,80.5,55.3,67.9
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201411,-0.08,1.5,1.24,64.6,46.6,55.6
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201412,3.48,5.1,5.51,57.4,45.9,51.6
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201401,-9999,-9999,0.00,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201402,-9999,-9999,0.03,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201403,-9999,-9999,0.48,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201404,-9999,-9999,0.11,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201405,-9999,-9999,0.04,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201406,-9999,-9999,0.00,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201407,-9999,-9999,0.21,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201408,-9999,-9999,0.67,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201409,-9999,-9999,0.37,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201410,-9999,-9999,0.00,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201411,-9999,-9999,0.06,-9999,-9999,-9999
COOP:042327,DEEP CANYON LAB CA US,365.8,33.6513,-116.3763,201412,-9999,-9999,0.51,-9999,-9999,-9999
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201401,-1.45,2.4,0.05,65.6,29.0,47.3
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201402,0.04,4.6,1.82,67.5,38.2,52.9
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201403,-0.92,2.3,0.22,69.9,41.1,55.5
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201404,-0.12,1.0,0.23,75.8,44.4,60.1
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201405,-9999,0.6,0.00,83.6,53.8,68.7
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201406,-0.05,1.9,0.00,92.9,63.2,78.0
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201407,-9999,1.4,0.00,97.8,69.6,83.7
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201408,-0.07,-1.2,0.03,94.4,65.0,79.7
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201409,-9999,2.0,0.00,92.5,58.8,75.7
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201410,-0.30,2.9,0.14,83.6,47.4,65.5
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201411,-0.38,1.9,0.16,68.8,37.7,53.3
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201412,1.47,2.7,2.62,56.9,36.0,46.5
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201401,-3.38,10.2,0.10,74.1,35.1,54.6
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201402,0.01,6.4,3.39,66.9,38.3,52.6
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201403,0.02,7.0,3.13,71.8,40.4,56.1
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201404,0.28,5.7,1.48,75.2,41.0,58.1
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201405,-0.50,7.2,0.02,85.0,46.3,65.7
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201406,-0.07,5.0,0.00,91.2,47.6,69.4
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201407,-0.04,6.2,0.00,97.5,54.5,76.0
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201408,-0.04,2.8,0.00,94.4,50.7,72.6
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201409,-9999,6.0,0.00,92.9,51.1,72.0
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201410,-0.80,7.2,0.06,86.9,45.1,66.0
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201411,0.15,4.5,1.69,69.9,39.2,54.5
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201412,3.13,7.1,5.91,60.9,41.4,51.1
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201401,-9999,-9999,0.09,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201402,-9999,-9999,2.27,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201403,-9999,-9999,2.50,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201404,-9999,-9999,0.56,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201405,-9999,-9999,0.00,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201406,-9999,-9999,0.00,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201407,-9999,-9999,0.00,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201408,-9999,-9999,0.02,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201409,-9999,-9999,0.00,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201410,-9999,-9999,0.00,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201411,-9999,-9999,0.62,-9999,-9999,-9999
COOP:040144,ALTADENA CA US,343.5,34.1822,-118.1383,201412,-9999,-9999,5.47,-9999,-9999,-9999
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201401,-2.46,9.4,0.01,75.0,50.7,62.9
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201402,-0.68,4.8,1.90,70.7,47.8,59.2
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201403,-0.12,3.4,1.65,72.5,49.0,60.7
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201404,-0.17,2.8,0.62,77.4,50.7,64.0
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201405,-0.36,3.3,0.00,84.5,56.3,70.4
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201406,-0.06,1.1,0.00,90.4,57.4,73.9
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201407,-0.20,1.6,0.00,95.6,65.4,80.5
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201408,0.72,-0.3,0.96,93.4,64.2,78.8
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201409,1.83,3.7,2.20,92.8,65.3,79.0
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201410,-0.56,6.2,0.00,86.7,60.2,73.4
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201411,-0.44,5.6,0.39,75.0,52.9,63.9
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201412,3.65,1.7,5.12,62.5,-9999,54.6
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201401,-9999,-9999,1.42,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201402,-9999,-9999,12.68,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201403,-9999,-9999,8.11,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201404,-9999,-9999,2.11,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201405,-9999,-9999,0.28,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201406,-9999,-9999,0.00,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201407,-9999,-9999,0.00,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201408,-9999,-9999,0.05,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201409,-9999,-9999,0.50,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201410,-9999,-9999,1.25,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201411,-9999,-9999,5.32,-9999,-9999,-9999
COOP:041916,COLGATE P H CA US,181.4,39.3308,-121.1922,201412,-9999,-9999,13.19,-9999,-9999,-9999
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201401,-9.11,5.4,0.02,65.3,41.7,53.5
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201402,7.29,1.8,16.41,62.0,44.5,53.3
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201403,-2.06,2.9,4.49,68.3,46.1,57.2
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201404,-0.86,2.3,1.63,72.2,46.8,59.5
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201405,-1.42,3.1,0.06,77.3,51.4,64.4
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201406,-0.25,1.2,0.00,82.0,51.3,66.7
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201407,0.01,1.6,0.01,83.4,55.7,69.5
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201408,-0.06,0.9,0.00,81.9,55.2,68.6
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201409,0.16,1.5,0.42,81.5,54.9,68.2
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201410,-1.31,4.2,0.95,79.8,52.4,66.1
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201411,-1.93,3.1,4.53,65.6,48.1,56.9
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201412,9.89,5.5,19.80,58.8,48.4,53.6
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201401,-9999,-9999,0.42,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201402,-9999,-9999,1.80,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201403,-9999,-9999,1.82,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201404,-9999,-9999,0.89,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201405,-9999,-9999,0.13,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201406,-9999,-9999,0.00,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201407,-9999,-9999,0.00,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201408,-9999,-9999,0.14,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201409,-9999,-9999,0.00,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201410,-9999,-9999,0.00,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201411,-9999,-9999,0.81,-9999,-9999,-9999
COOP:044863,LEBEC CA US,1092.7,34.8328,-118.865,201412,-9999,-9999,4.50,-9999,-9999,-9999
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201401,-4.01,3.9,0.00,66.2,40.0,53.1
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201402,-0.37,1.3,3.59,62.1,44.7,53.4
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201403,-1.53,3.3,1.60,69.3,46.9,58.1
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201404,-0.32,2.2,0.84,71.9,47.9,59.9
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201405,-0.47,2.4,0.00,76.2,52.2,64.2
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201406,-0.10,0.7,0.00,80.0,54.1,67.1
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201407,0.00,2.1,0.00,83.1,59.4,71.2
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201408,-0.05,1.6,0.00,81.6,58.8,70.2
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201409,0.44,1.2,0.60,79.2,56.9,68.1
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201410,-0.71,3.2,0.35,78.7,51.9,65.3
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201411,-1.37,2.9,1.00,67.3,47.2,57.3
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201412,6.89,5.1,10.73,61.6,47.0,54.3
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201401,-6.62,12.6,1.13,69.2,42.6,55.9
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201402,5.47,4.6,13.63,59.1,40.4,49.8
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201403,0.20,6.1,7.26,65.4,42.8,54.1
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201404,-1.31,6.8,2.10,72.0,45.7,58.9
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201405,-1.28,5.6,0.71,-9999,51.7,65.5
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201406,-0.61,6.0,0.00,89.3,57.9,73.6
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201407,-0.01,6.8,0.01,96.6,66.1,81.4
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201408,0.02,4.3,0.15,91.7,63.2,77.5
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201409,0.47,4.5,1.26,88.1,57.7,72.9
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201410,-0.81,5.7,1.74,78.5,50.9,64.7
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201411,-1.14,4.4,4.92,63.6,41.6,52.6
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201412,4.76,2.6,13.25,51.7,38.8,45.2
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201401,-1.29,-9999,0.41,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201402,1.06,-9999,2.65,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201403,1.76,-9999,3.52,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201404,-0.43,-9999,1.01,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201405,-1.30,-9999,0.30,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201406,-0.73,-9999,0.24,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201407,-0.17,-9999,0.09,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201408,-0.04,-9999,0.28,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201409,-0.24,-9999,0.33,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201410,0.35,-9999,1.49,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201411,0.05,-9999,2.06,-9999,-9999,-9999
COOP:040029,ADIN RANGER STATION CA US,1278.6,41.1936,-120.9447,201412,0.70,-9999,2.86,-9999,-9999,-9999
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201401,-0.85,6.4,0.20,64.7,25.0,44.9
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201402,0.86,3.9,1.71,64.7,27.4,46.1
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201403,-0.49,2.4,0.04,68.1,33.2,50.7
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201404,-0.19,3.3,0.07,76.1,39.6,57.8
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201405,0.05,1.3,0.24,84.4,44.7,64.6
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201406,-9999,3.1,0.00,95.6,53.6,74.6
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201407,-0.02,2.5,0.15,99.8,59.9,79.8
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201408,0.07,-0.6,0.20,94.5,54.4,74.4
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201409,-0.03,3.7,0.16,91.1,51.5,71.3
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201410,-9999,4.3,0.00,82.4,39.8,61.1
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201411,-9999,3.2,0.00,67.8,29.0,48.4
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201412,-0.34,2.5,0.46,53.5,26.9,40.2
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201401,-0.93,6.7,0.73,49.7,8.9,29.3
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201402,0.00,4.5,1.56,43.8,13.5,28.6
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201403,-0.14,2.5,1.35,46.6,14.9,30.8
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201404,-0.65,2.8,0.28,54.2,20.1,37.2
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201407,-0.67,2.9,0.05,81.1,36.6,58.8
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201408,-0.28,-0.6,0.17,74.6,32.9,53.8
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201409,-0.16,2.9,0.30,71.3,30.9,51.1
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201410,-0.53,4.9,0.00,66.1,22.5,44.3
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201411,-0.88,3.9,0.21,53.5,14.2,33.9
COOP:040943,BODIE CA US,2551.2,38.2119,-119.0142,201412,-0.30,2.8,1.13,40.9,11.2,26.0
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201401,-4.32,4.8,0.06,70.5,37.5,54.0
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201402,0.32,2.0,4.45,66.2,43.0,54.6
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201403,-1.99,3.7,1.01,73.4,45.8,59.6
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201404,0.94,0.4,2.19,74.5,44.6,59.5
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201405,-0.49,1.8,0.00,81.3,50.2,65.8
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201406,-0.11,0.1,0.00,85.5,50.9,68.2
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201407,-0.01,2.3,0.00,89.0,58.2,73.6
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201408,-0.03,1.4,0.00,88.4,56.8,72.6
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201409,-0.03,2.4,0.21,86.6,56.5,71.6
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201410,-0.49,3.7,0.43,83.9,50.9,67.4
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201411,-0.22,3.2,2.06,71.3,45.0,58.1
COOP:043417,GILROY CA US,59.1,37.003,-121.5608,201412,4.97,5.0,8.67,62.5,45.3,53.9
COOP:046252,NORTH FORK RANGER STATION CA US,806.2,37.23278,-119.50972,201406,-0.44,0.1,0.00,88.4,50.5,69.5
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201401,-8.69,7.0,1.79,59.0,40.2,49.6
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201402,5.19,1.7,15.76,53.7,37.8,45.7
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201403,0.73,3.0,10.10,59.7,40.6,50.2
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201404,-0.76,3.1,4.09,66.6,42.0,54.3
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201405,-2.02,3.7,0.73,75.0,49.6,62.3
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201406,-0.78,2.8,0.00,82.5,55.4,69.0
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201407,-0.02,3.6,0.00,89.8,63.3,76.5
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201408,-0.09,1.3,0.12,86.0,61.1,73.5
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201409,0.63,1.8,1.55,81.8,56.9,69.4
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201410,-1.00,2.3,2.08,72.3,49.6,60.9
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201411,-2.09,1.3,5.24,57.2,40.4,48.8
COOP:046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,201412,4.86,1.5,16.89,47.7,38.7,43.2
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201401,-9999,-9999,0.00,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201402,-9999,-9999,0.04,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201403,-9999,-9999,1.54,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201404,-9999,-9999,0.10,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201405,-9999,-9999,0.01,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201406,-9999,-9999,0.00,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201407,-9999,-9999,0.01,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201408,-9999,-9999,0.82,-9999,-9999,-9999
COOP:049884,YUCCA MESA CA US,1050,34.2182,-116.4073,201409,-9999,-9999,0.03,-9999,-9999,-9999
